2026/08/05 07:04:34.674, 1, 0
2026/08/05 07:04:35.683, 1, 0
2026/08/05 07:04:36.684, 1, 0
2026/08/05 07:04:37.686, 1, 0
2026/08/05 07:04:38.687, 1, 0
2026/08/05 07:04:39.689, 4, 0
2026/08/05 07:04:40.689, 4, 0
2026/08/05 07:04:41.702, 4, 0
2026/08/05 07:04:42.718, 4, 0
2026/08/05 07:04:43.732, 4, 0
2026/08/05 07:04:44.745, 4, 0
2026/08/05 07:04:45.757, 4, 0
2026/08/05 07:04:46.766, 4, 0
2026/08/05 07:04:47.774, 4, 0
2026/08/05 07:04:48.782, 4, 0
2026/08/05 07:04:49.789, 4, 0
2026/08/05 07:04:50.795, 4, 0
2026/08/05 07:04:51.800, 4, 0
2026/08/05 07:04:52.805, 1306, 0
2026/08/05 07:04:53.809, 2550, 24
2026/08/05 07:04:54.812, 3606, 26
2026/08/05 07:04:55.816, 5528, 0
2026/08/05 07:04:56.819, 5880, 1
2026/08/05 07:04:57.821, 6802, 0
2026/08/05 07:04:58.824, 8400, 100
2026/08/05 07:04:59.826, 8476, 100
2026/08/05 07:05:00.829, 8640, 100
2026/08/05 07:05:01.830, 8640, 100
2026/08/05 07:05:02.832, 8640, 86
2026/08/05 07:05:03.834, 11160, 100
2026/08/05 07:05:04.835, 11160, 100
2026/08/05 07:05:05.837, 11160, 100
2026/08/05 07:05:06.838, 11162, 100
2026/08/05 07:05:07.840, 11162, 84
2026/08/05 07:05:08.840, 11164, 100
2026/08/05 07:05:09.841, 11164, 100
2026/08/05 07:05:10.842, 11164, 100
2026/08/05 07:05:11.843, 11164, 100
2026/08/05 07:05:12.844, 11164, 100
2026/08/05 07:05:13.845, 11164, 91
2026/08/05 07:05:14.846, 11164, 100
2026/08/05 07:05:15.847, 11164, 100
2026/08/05 07:05:16.848, 11164, 86
2026/08/05 07:05:17.848, 14074, 100
2026/08/05 07:05:18.849, 14074, 100
2026/08/05 07:05:19.850, 14074, 100
2026/08/05 07:05:20.850, 14074, 100
2026/08/05 07:05:21.851, 14074, 100
2026/08/05 07:05:22.851, 17530, 100
2026/08/05 07:05:23.851, 17530, 100
2026/08/05 07:05:24.851, 17530, 100
2026/08/05 07:05:25.852, 17530, 100
2026/08/05 07:05:26.852, 17530, 100
2026/08/05 07:05:27.853, 17530, 100
2026/08/05 07:05:28.853, 17530, 100
2026/08/05 07:05:29.853, 17530, 100
2026/08/05 07:05:30.853, 17530, 100
2026/08/05 07:05:31.854, 17530, 100
2026/08/05 07:05:32.854, 17530, 100
2026/08/05 07:05:33.854, 17530, 66
2026/08/05 07:05:34.854, 17530, 100
2026/08/05 07:05:35.855, 17530, 100
2026/08/05 07:05:36.855, 17530, 85
2026/08/05 07:05:37.855, 17530, 100
2026/08/05 07:05:38.855, 17530, 100
2026/08/05 07:05:39.856, 17530, 100
2026/08/05 07:05:40.856, 17530, 100
2026/08/05 07:05:41.856, 17530, 84
2026/08/05 07:05:42.856, 17530, 85
2026/08/05 07:05:43.857, 17530, 100
2026/08/05 07:05:44.857, 17530, 100
2026/08/05 07:05:45.857, 17530, 100
2026/08/05 07:05:46.857, 17530, 100
2026/08/05 07:05:47.858, 17530, 100
2026/08/05 07:05:48.858, 17530, 100
2026/08/05 07:05:49.858, 17530, 100
2026/08/05 07:05:50.858, 17530, 100
2026/08/05 07:05:51.859, 17530, 84
2026/08/05 07:05:52.859, 17530, 100
2026/08/05 07:05:53.859, 17530, 100
2026/08/05 07:05:54.859, 17530, 100
2026/08/05 07:05:55.859, 17530, 100
2026/08/05 07:05:56.859, 17530, 100
2026/08/05 07:05:57.860, 17530, 100
2026/08/05 07:05:58.860, 17530, 100
2026/08/05 07:05:59.860, 17530, 100
2026/08/05 07:06:00.860, 17530, 100
2026/08/05 07:06:01.861, 17530, 100
2026/08/05 07:06:02.861, 17530, 100
2026/08/05 07:06:03.861, 17530, 100
2026/08/05 07:06:04.861, 17530, 100
2026/08/05 07:06:05.862, 17530, 100
2026/08/05 07:06:06.862, 17530, 100
2026/08/05 07:06:07.862, 17530, 100
2026/08/05 07:06:08.862, 17530, 100
2026/08/05 07:06:09.863, 17530, 100
2026/08/05 07:06:10.863, 17530, 100
2026/08/05 07:06:11.863, 17530, 100
2026/08/05 07:06:12.863, 17530, 100
2026/08/05 07:06:13.864, 17530, 100
2026/08/05 07:06:14.864, 17530, 100
2026/08/05 07:06:15.864, 21094, 100
2026/08/05 07:06:16.864, 21094, 100
