2026/08/05 09:12:38.150, 1, 0
2026/08/05 09:12:39.159, 1, 0
2026/08/05 09:12:40.161, 1, 0
2026/08/05 09:12:41.162, 1, 0
2026/08/05 09:12:42.163, 1, 0
2026/08/05 09:12:43.165, 4, 0
2026/08/05 09:12:44.166, 4, 0
2026/08/05 09:12:45.167, 4, 0
2026/08/05 09:12:46.168, 4, 0
2026/08/05 09:12:47.169, 4, 0
2026/08/05 09:12:48.171, 4, 0
2026/08/05 09:12:49.172, 4, 0
2026/08/05 09:12:50.173, 4, 0
2026/08/05 09:12:51.175, 4, 0
2026/08/05 09:12:52.176, 4, 0
2026/08/05 09:12:53.177, 4, 0
2026/08/05 09:12:54.179, 4, 0
2026/08/05 09:12:55.180, 4, 0
2026/08/05 09:12:56.181, 2076, 32
2026/08/05 09:12:57.183, 3196, 32
2026/08/05 09:12:58.184, 4184, 29
2026/08/05 09:12:59.186, 5810, 32
2026/08/05 09:13:00.187, 5750, 0
2026/08/05 09:13:01.188, 8362, 100
2026/08/05 09:13:02.190, 8446, 100
2026/08/05 09:13:03.191, 8476, 98
2026/08/05 09:13:04.192, 8640, 100
2026/08/05 09:13:05.194, 8640, 100
2026/08/05 09:13:06.195, 8640, 88
2026/08/05 09:13:07.196, 11160, 100
2026/08/05 09:13:08.198, 11160, 100
2026/08/05 09:13:09.199, 11160, 100
2026/08/05 09:13:10.200, 11162, 100
2026/08/05 09:13:11.200, 11162, 100
2026/08/05 09:13:12.202, 11164, 100
2026/08/05 09:13:13.203, 11164, 100
2026/08/05 09:13:14.204, 11164, 100
2026/08/05 09:13:15.204, 11164, 100
2026/08/05 09:13:16.206, 11164, 100
2026/08/05 09:13:17.207, 11164, 100
2026/08/05 09:13:18.208, 11164, 100
2026/08/05 09:13:19.210, 11164, 100
2026/08/05 09:13:20.211, 14074, 97
2026/08/05 09:13:21.212, 14074, 100
2026/08/05 09:13:22.214, 14074, 100
2026/08/05 09:13:23.215, 14074, 100
2026/08/05 09:13:24.216, 14074, 100
2026/08/05 09:13:25.218, 17530, 100
2026/08/05 09:13:26.219, 17530, 100
2026/08/05 09:13:27.221, 17530, 100
2026/08/05 09:13:28.222, 17530, 100
2026/08/05 09:13:29.223, 17530, 100
2026/08/05 09:13:30.225, 17530, 100
2026/08/05 09:13:31.226, 17530, 100
2026/08/05 09:13:32.227, 17530, 100
2026/08/05 09:13:33.229, 17530, 100
2026/08/05 09:13:34.230, 17530, 100
2026/08/05 09:13:35.231, 17530, 100
2026/08/05 09:13:36.233, 17530, 100
2026/08/05 09:13:37.234, 17530, 100
2026/08/05 09:13:38.235, 17530, 100
2026/08/05 09:13:39.236, 17530, 100
2026/08/05 09:13:40.237, 17530, 99
2026/08/05 09:13:41.239, 17530, 100
2026/08/05 09:13:42.240, 17530, 83
2026/08/05 09:13:43.242, 17530, 100
2026/08/05 09:13:44.243, 17530, 100
2026/08/05 09:13:45.244, 17530, 100
2026/08/05 09:13:46.246, 17530, 100
2026/08/05 09:13:47.247, 17530, 84
2026/08/05 09:13:48.248, 17530, 100
2026/08/05 09:13:49.250, 17530, 100
2026/08/05 09:13:50.250, 17530, 100
2026/08/05 09:13:51.251, 17530, 100
2026/08/05 09:13:52.252, 17530, 100
2026/08/05 09:13:53.254, 17530, 100
2026/08/05 09:13:54.255, 17530, 100
2026/08/05 09:13:55.256, 17530, 100
2026/08/05 09:13:56.258, 17530, 100
2026/08/05 09:13:57.259, 17530, 100
2026/08/05 09:13:58.260, 17530, 100
2026/08/05 09:13:59.262, 17530, 100
2026/08/05 09:14:00.263, 17530, 100
2026/08/05 09:14:01.265, 17530, 100
2026/08/05 09:14:02.266, 17530, 84
2026/08/05 09:14:03.267, 17530, 81
2026/08/05 09:14:04.269, 17530, 100
2026/08/05 09:14:05.270, 17530, 100
2026/08/05 09:14:06.272, 17530, 100
2026/08/05 09:14:07.273, 17530, 100
2026/08/05 09:14:08.274, 17530, 100
2026/08/05 09:14:09.276, 17530, 100
2026/08/05 09:14:10.277, 17530, 100
2026/08/05 09:14:11.279, 17530, 100
2026/08/05 09:14:12.280, 17530, 100
2026/08/05 09:14:13.281, 17530, 100
2026/08/05 09:14:14.283, 17530, 83
2026/08/05 09:14:15.284, 17530, 84
2026/08/05 09:14:16.286, 17530, 100
2026/08/05 09:14:17.287, 17530, 99
2026/08/05 09:14:18.288, 17530, 100
2026/08/05 09:14:19.290, 21094, 100
2026/08/05 09:14:20.291, 21094, 100
2026/08/05 09:14:21.292, 21094, 100
2026/08/05 09:14:22.294, 21094, 100
2026/08/05 09:14:23.295, 21094, 100
2026/08/05 09:14:24.296, 21094, 72
2026/08/05 09:14:25.297, 21094, 100
2026/08/05 09:14:26.298, 21094, 82
